CHROM START_BIN END_BIN class cluster cluster_start cluster_size cluster_end isotype
V 19371000 19372000 long_only yes 19365000 149000 19514000 CB4856
V 19372000 19373000 long_only yes 19365000 149000 19514000 CB4856
V 19373000 19374000 long_only yes 19365000 149000 19514000 CB4856
V 19374000 19375000 long_only yes 19365000 149000 19514000 CB4856
V 19375000 19376000 both yes 19365000 149000 19514000 CB4856
V 19376000 19377000 both yes 19365000 149000 19514000 CB4856
V 19377000 19378000 both yes 19365000 149000 19514000 CB4856
V 19378000 19379000 both yes 19365000 149000 19514000 CB4856
V 19379000 19380000 both yes 19365000 149000 19514000 CB4856
V 19380000 19381000 both yes 19365000 149000 19514000 CB4856
V 19381000 19382000 both yes 19365000 149000 19514000 CB4856
V 19382000 19383000 both yes 19365000 149000 19514000 CB4856
V 19383000 19384000 both yes 19365000 149000 19514000 CB4856
V 19384000 19385000 both yes 19365000 149000 19514000 CB4856
V 19385000 19386000 both yes 19365000 149000 19514000 CB4856
V 19386000 19387000 both yes 19365000 149000 19514000 CB4856
V 19387000 19388000 both yes 19365000 149000 19514000 CB4856
V 19388000 19389000 both yes 19365000 149000 19514000 CB4856
V 19389000 19390000 both yes 19365000 149000 19514000 CB4856
V 19390000 19391000 both yes 19365000 149000 19514000 CB4856
V 19391000 19392000 both yes 19365000 149000 19514000 CB4856
V 19392000 19393000 both yes 19365000 149000 19514000 CB4856
V 19393000 19394000 both yes 19365000 149000 19514000 CB4856
V 19394000 19395000 both yes 19365000 149000 19514000 CB4856
V 19395000 19396000 both yes 19365000 149000 19514000 CB4856
V 19396000 19397000 both yes 19365000 149000 19514000 CB4856
V 19397000 19398000 both yes 19365000 149000 19514000 CB4856
V 19398000 19399000 both yes 19365000 149000 19514000 CB4856
V 19399000 19400000 both yes 19365000 149000 19514000 CB4856
V 19400000 19401000 both yes 19365000 149000 19514000 CB4856
V 19401000 19402000 both yes 19365000 149000 19514000 CB4856
V 19402000 19403000 both yes 19365000 149000 19514000 CB4856
V 19403000 19404000 both yes 19365000 149000 19514000 CB4856
V 19404000 19405000 both yes 19365000 149000 19514000 CB4856
V 19405000 19406000 both yes 19365000 149000 19514000 CB4856
V 19406000 19407000 both yes 19365000 149000 19514000 CB4856
V 19407000 19408000 both yes 19365000 149000 19514000 CB4856
V 19408000 19409000 both yes 19365000 149000 19514000 CB4856
V 19409000 19410000 both yes 19365000 149000 19514000 CB4856
V 19410000 19411000 both yes 19365000 149000 19514000 CB4856
V 19411000 19412000 both yes 19365000 149000 19514000 CB4856
V 19412000 19413000 both yes 19365000 149000 19514000 CB4856
V 19413000 19414000 both yes 19365000 149000 19514000 CB4856
V 19414000 19415000 both yes 19365000 149000 19514000 CB4856
V 19415000 19416000 both yes 19365000 149000 19514000 CB4856
V 19416000 19417000 both yes 19365000 149000 19514000 CB4856
V 19417000 19418000 both yes 19365000 149000 19514000 CB4856
V 19418000 19419000 both yes 19365000 149000 19514000 CB4856
V 19419000 19420000 both yes 19365000 149000 19514000 CB4856
V 19420000 19421000 both yes 19365000 149000 19514000 CB4856
V 19421000 19422000 both yes 19365000 149000 19514000 CB4856
V 19422000 19423000 both yes 19365000 149000 19514000 CB4856
V 19423000 19424000 both yes 19365000 149000 19514000 CB4856
V 19424000 19425000 both yes 19365000 149000 19514000 CB4856
V 19425000 19426000 both yes 19365000 149000 19514000 CB4856
V 19426000 19427000 both yes 19365000 149000 19514000 CB4856
V 19427000 19428000 both yes 19365000 149000 19514000 CB4856
V 19428000 19429000 both yes 19365000 149000 19514000 CB4856
V 19429000 19430000 both yes 19365000 149000 19514000 CB4856
V 19430000 19431000 both yes 19365000 149000 19514000 CB4856
V 19431000 19432000 both yes 19365000 149000 19514000 CB4856
V 19432000 19433000 both yes 19365000 149000 19514000 CB4856
V 19433000 19434000 both yes 19365000 149000 19514000 CB4856
V 19434000 19435000 both yes 19365000 149000 19514000 CB4856
V 19435000 19436000 both yes 19365000 149000 19514000 CB4856
V 19436000 19437000 both yes 19365000 149000 19514000 CB4856
V 19437000 19438000 both yes 19365000 149000 19514000 CB4856
V 19438000 19439000 both yes 19365000 149000 19514000 CB4856
V 19439000 19440000 both yes 19365000 149000 19514000 CB4856
V 19440000 19441000 both yes 19365000 149000 19514000 CB4856
V 19441000 19442000 both yes 19365000 149000 19514000 CB4856
V 19442000 19443000 both yes 19365000 149000 19514000 CB4856
V 19443000 19444000 both yes 19365000 149000 19514000 CB4856
V 19444000 19445000 both yes 19365000 149000 19514000 CB4856
V 19445000 19446000 both yes 19365000 149000 19514000 CB4856
V 19446000 19447000 both yes 19365000 149000 19514000 CB4856
V 19447000 19448000 both yes 19365000 149000 19514000 CB4856
V 19448000 19449000 both yes 19365000 149000 19514000 CB4856
V 19449000 19450000 both yes 19365000 149000 19514000 CB4856
V 19450000 19451000 both yes 19365000 149000 19514000 CB4856
V 19451000 19452000 both yes 19365000 149000 19514000 CB4856
V 19452000 19453000 both yes 19365000 149000 19514000 CB4856
V 19453000 19454000 both yes 19365000 149000 19514000 CB4856
V 19454000 19455000 both yes 19365000 149000 19514000 CB4856
V 19455000 19456000 both yes 19365000 149000 19514000 CB4856
V 19456000 19457000 both yes 19365000 149000 19514000 CB4856
V 19457000 19458000 both yes 19365000 149000 19514000 CB4856
V 19458000 19459000 both yes 19365000 149000 19514000 CB4856
V 19459000 19460000 both yes 19365000 149000 19514000 CB4856
V 19460000 19461000 both yes 19365000 149000 19514000 CB4856
V 19461000 19462000 both yes 19365000 149000 19514000 CB4856
V 19462000 19463000 both yes 19365000 149000 19514000 CB4856
V 19463000 19464000 both yes 19365000 149000 19514000 CB4856
V 19464000 19465000 both yes 19365000 149000 19514000 CB4856
V 19465000 19466000 both yes 19365000 149000 19514000 CB4856
V 19466000 19467000 both yes 19365000 149000 19514000 CB4856
V 19467000 19468000 both yes 19365000 149000 19514000 CB4856
V 19468000 19469000 both yes 19365000 149000 19514000 CB4856
V 19469000 19470000 both yes 19365000 149000 19514000 CB4856
V 19470000 19471000 both yes 19365000 149000 19514000 CB4856
V 19471000 19472000 both yes 19365000 149000 19514000 CB4856
V 19472000 19473000 both yes 19365000 149000 19514000 CB4856
V 19473000 19474000 both yes 19365000 149000 19514000 CB4856
V 19474000 19475000 both yes 19365000 149000 19514000 CB4856
V 19475000 19476000 both yes 19365000 149000 19514000 CB4856
V 19476000 19477000 both yes 19365000 149000 19514000 CB4856
V 19477000 19478000 both yes 19365000 149000 19514000 CB4856
V 19478000 19479000 both yes 19365000 149000 19514000 CB4856
V 19479000 19480000 both yes 19365000 149000 19514000 CB4856
V 19480000 19481000 both yes 19365000 149000 19514000 CB4856
V 19481000 19482000 both yes 19365000 149000 19514000 CB4856
V 19482000 19483000 both yes 19365000 149000 19514000 CB4856
V 19483000 19484000 both yes 19365000 149000 19514000 CB4856
V 19484000 19485000 both yes 19365000 149000 19514000 CB4856
V 19485000 19486000 both yes 19365000 149000 19514000 CB4856
V 19486000 19487000 both yes 19365000 149000 19514000 CB4856
V 19487000 19488000 both yes 19365000 149000 19514000 CB4856
V 19488000 19489000 both yes 19365000 149000 19514000 CB4856
V 19489000 19490000 both yes 19365000 149000 19514000 CB4856
V 19490000 19491000 both yes 19365000 149000 19514000 CB4856
V 19491000 19492000 both yes 19365000 149000 19514000 CB4856
V 19492000 19493000 both yes 19365000 149000 19514000 CB4856
V 19493000 19494000 both yes 19365000 149000 19514000 CB4856
V 19494000 19495000 both yes 19365000 149000 19514000 CB4856
V 19495000 19496000 both yes 19365000 149000 19514000 CB4856
V 19496000 19497000 both yes 19365000 149000 19514000 CB4856
V 19497000 19498000 both yes 19365000 149000 19514000 CB4856
V 19498000 19499000 both yes 19365000 149000 19514000 CB4856
V 19499000 19500000 both yes 19365000 149000 19514000 CB4856
V 19500000 19501000 both yes 19365000 149000 19514000 CB4856
V 19501000 19502000 both yes 19365000 149000 19514000 CB4856
V 19502000 19503000 both yes 19365000 149000 19514000 CB4856
V 19503000 19504000 both yes 19365000 149000 19514000 CB4856
V 19504000 19505000 both yes 19365000 149000 19514000 CB4856
V 19505000 19506000 both yes 19365000 149000 19514000 CB4856
V 19506000 19507000 both yes 19365000 149000 19514000 CB4856
V 19507000 19508000 both yes 19365000 149000 19514000 CB4856
V 19508000 19509000 both yes 19365000 149000 19514000 CB4856
V 19509000 19510000 short_only yes 19365000 149000 19514000 CB4856
V 19510000 19511000 short_only yes 19365000 149000 19514000 CB4856
V 19511000 19512000 short_only yes 19365000 149000 19514000 CB4856
V 19512000 19513000 short_only yes 19365000 149000 19514000 CB4856
V 19513000 19514000 short_only yes 19365000 149000 19514000 CB4856
V 19764000 19765000 long_only yes 19764000 13000 19777000 CB4856
V 19765000 19766000 long_only yes 19764000 13000 19777000 CB4856
V 19766000 19767000 long_only yes 19764000 13000 19777000 CB4856
V 19767000 19768000 long_only yes 19764000 13000 19777000 CB4856
V 19768000 19769000 long_only yes 19764000 13000 19777000 CB4856
V 19769000 19770000 long_only yes 19764000 13000 19777000 CB4856
V 19770000 19771000 long_only yes 19764000 13000 19777000 CB4856
V 19771000 19772000 long_only yes 19764000 13000 19777000 CB4856
V 19772000 19773000 long_only yes 19764000 13000 19777000 CB4856
V 19773000 19774000 long_only yes 19764000 13000 19777000 CB4856
V 19774000 19775000 long_only yes 19764000 13000 19777000 CB4856
V 19775000 19776000 long_only yes 19764000 13000 19777000 CB4856
V 19776000 19777000 long_only yes 19764000 13000 19777000 CB4856
V 19853000 19854000 long_only yes 19853000 15000 19868000 CB4856
V 19854000 19855000 long_only yes 19853000 15000 19868000 CB4856
V 19855000 19856000 long_only yes 19853000 15000 19868000 CB4856
V 19856000 19857000 long_only yes 19853000 15000 19868000 CB4856
V 19857000 19858000 long_only yes 19853000 15000 19868000 CB4856
V 19858000 19859000 both yes 19853000 15000 19868000 CB4856
V 19859000 19860000 both yes 19853000 15000 19868000 CB4856
V 19860000 19861000 both yes 19853000 15000 19868000 CB4856
V 19861000 19862000 both yes 19853000 15000 19868000 CB4856
V 19862000 19863000 both yes 19853000 15000 19868000 CB4856
V 19863000 19864000 both yes 19853000 15000 19868000 CB4856
V 19864000 19865000 both yes 19853000 15000 19868000 CB4856
V 19865000 19866000 short_only yes 19853000 15000 19868000 CB4856
V 19866000 19867000 short_only yes 19853000 15000 19868000 CB4856
V 19867000 19868000 short_only yes 19853000 15000 19868000 CB4856
V 19887000 19888000 short_only yes 19887000 10000 19897000 CB4856
V 19888000 19889000 short_only yes 19887000 10000 19897000 CB4856
V 19889000 19890000 short_only yes 19887000 10000 19897000 CB4856
V 19890000 19891000 short_only yes 19887000 10000 19897000 CB4856
V 19891000 19892000 short_only yes 19887000 10000 19897000 CB4856
V 19892000 19893000 short_only yes 19887000 10000 19897000 CB4856
V 19893000 19894000 short_only yes 19887000 10000 19897000 CB4856
V 19894000 19895000 short_only yes 19887000 10000 19897000 CB4856
V 19895000 19896000 short_only yes 19887000 10000 19897000 CB4856
V 19896000 19897000 short_only yes 19887000 10000 19897000 CB4856
V 19904000 19905000 short_only yes 19904000 10000 19914000 CB4856
V 19905000 19906000 short_only yes 19904000 10000 19914000 CB4856
V 19906000 19907000 short_only yes 19904000 10000 19914000 CB4856
V 19907000 19908000 short_only yes 19904000 10000 19914000 CB4856
V 19908000 19909000 short_only yes 19904000 10000 19914000 CB4856
V 19909000 19910000 short_only yes 19904000 10000 19914000 CB4856
V 19910000 19911000 short_only yes 19904000 10000 19914000 CB4856
V 19911000 19912000 short_only yes 19904000 10000 19914000 CB4856
V 19912000 19913000 short_only yes 19904000 10000 19914000 CB4856
V 19913000 19914000 short_only yes 19904000 10000 19914000 CB4856
V 19987000 19988000 long_only yes 19987000 16000 20003000 CB4856
V 19988000 19989000 long_only yes 19987000 16000 20003000 CB4856
V 19989000 19990000 long_only yes 19987000 16000 20003000 CB4856
V 19990000 19991000 both yes 19987000 16000 20003000 CB4856
V 19991000 19992000 both yes 19987000 16000 20003000 CB4856
V 19992000 19993000 both yes 19987000 16000 20003000 CB4856
V 19993000 19994000 both yes 19987000 16000 20003000 CB4856
V 19994000 19995000 both yes 19987000 16000 20003000 CB4856
V 19995000 19996000 both yes 19987000 16000 20003000 CB4856
V 19996000 19997000 both yes 19987000 16000 20003000 CB4856
V 19997000 19998000 both yes 19987000 16000 20003000 CB4856
V 19998000 19999000 both yes 19987000 16000 20003000 CB4856
V 19999000 2e+07 long_only yes 19987000 16000 20003000 CB4856
V 2e+07 20001000 long_only yes 19987000 16000 20003000 CB4856
V 20001000 20002000 long_only yes 19987000 16000 20003000 CB4856
V 20002000 20003000 long_only yes 19987000 16000 20003000 CB4856
V 20128000 20129000 short_only yes 20128000 46000 20174000 CB4856
V 20129000 20130000 short_only yes 20128000 46000 20174000 CB4856
V 20130000 20131000 both yes 20128000 46000 20174000 CB4856
V 20131000 20132000 both yes 20128000 46000 20174000 CB4856
V 20132000 20133000 both yes 20128000 46000 20174000 CB4856
V 20133000 20134000 both yes 20128000 46000 20174000 CB4856
V 20134000 20135000 both yes 20128000 46000 20174000 CB4856
V 20135000 20136000 both yes 20128000 46000 20174000 CB4856
V 20136000 20137000 both yes 20128000 46000 20174000 CB4856
V 20137000 20138000 both yes 20128000 46000 20174000 CB4856
V 20138000 20139000 both yes 20128000 46000 20174000 CB4856
V 20139000 20140000 both yes 20128000 46000 20174000 CB4856
V 20140000 20141000 both yes 20128000 46000 20174000 CB4856
V 20141000 20142000 both yes 20128000 46000 20174000 CB4856
V 20142000 20143000 both yes 20128000 46000 20174000 CB4856
V 20143000 20144000 both yes 20128000 46000 20174000 CB4856
V 20144000 20145000 both yes 20128000 46000 20174000 CB4856
V 20145000 20146000 both yes 20128000 46000 20174000 CB4856
V 20146000 20147000 both yes 20128000 46000 20174000 CB4856
V 20147000 20148000 both yes 20128000 46000 20174000 CB4856
V 20148000 20149000 both yes 20128000 46000 20174000 CB4856
V 20149000 20150000 both yes 20128000 46000 20174000 CB4856
V 20150000 20151000 both yes 20128000 46000 20174000 CB4856
V 20151000 20152000 both yes 20128000 46000 20174000 CB4856
V 20152000 20153000 both yes 20128000 46000 20174000 CB4856
V 20153000 20154000 both yes 20128000 46000 20174000 CB4856
V 20154000 20155000 both yes 20128000 46000 20174000 CB4856
V 20155000 20156000 both yes 20128000 46000 20174000 CB4856
V 20156000 20157000 both yes 20128000 46000 20174000 CB4856
V 20157000 20158000 both yes 20128000 46000 20174000 CB4856
V 20158000 20159000 both yes 20128000 46000 20174000 CB4856
V 20159000 20160000 both yes 20128000 46000 20174000 CB4856
V 20160000 20161000 both yes 20128000 46000 20174000 CB4856
V 20161000 20162000 both yes 20128000 46000 20174000 CB4856
V 20162000 20163000 both yes 20128000 46000 20174000 CB4856
V 20163000 20164000 both yes 20128000 46000 20174000 CB4856
V 20164000 20165000 both yes 20128000 46000 20174000 CB4856
V 20165000 20166000 both yes 20128000 46000 20174000 CB4856
V 20166000 20167000 both yes 20128000 46000 20174000 CB4856
V 20167000 20168000 both yes 20128000 46000 20174000 CB4856
V 20168000 20169000 both yes 20128000 46000 20174000 CB4856
V 20169000 20170000 both yes 20128000 46000 20174000 CB4856
V 20170000 20171000 both yes 20128000 46000 20174000 CB4856
V 20171000 20172000 both yes 20128000 46000 20174000 CB4856
V 20172000 20173000 both yes 20128000 46000 20174000 CB4856
V 20173000 20174000 short_only yes 20128000 46000 20174000 CB4856
V 20187000 20188000 short_only yes 20187000 60000 20247000 CB4856
V 20188000 20189000 short_only yes 20187000 60000 20247000 CB4856
V 20189000 20190000 short_only yes 20187000 60000 20247000 CB4856
V 20190000 20191000 short_only yes 20187000 60000 20247000 CB4856
V 20191000 20192000 short_only yes 20187000 60000 20247000 CB4856
V 20192000 20193000 short_only yes 20187000 60000 20247000 CB4856
V 20193000 20194000 short_only yes 20187000 60000 20247000 CB4856
V 20194000 20195000 short_only yes 20187000 60000 20247000 CB4856
V 20195000 20196000 short_only yes 20187000 60000 20247000 CB4856
V 20196000 20197000 short_only yes 20187000 60000 20247000 CB4856
V 20197000 20198000 short_only yes 20187000 60000 20247000 CB4856
V 20198000 20199000 short_only yes 20187000 60000 20247000 CB4856
V 20199000 20200000 short_only yes 20187000 60000 20247000 CB4856
V 20200000 20201000 short_only yes 20187000 60000 20247000 CB4856
V 20201000 20202000 short_only yes 20187000 60000 20247000 CB4856
V 20202000 20203000 short_only yes 20187000 60000 20247000 CB4856
V 20203000 20204000 short_only yes 20187000 60000 20247000 CB4856
V 20204000 20205000 short_only yes 20187000 60000 20247000 CB4856
